ASGC_2010,DT,IND_R,TSEST,FREQUENCY,TIME_FORMAT,obsTime,obsValue,OBS_STATUS
0,2,44,10,M,P1M,2008-09,1383.3,
0,2,44,10,M,P1M,2008-10,1452.4,
0,2,44,10,M,P1M,2008-11,1675.9,
0,2,44,10,M,P1M,2008-12,2886.1,
0,2,44,10,M,P1M,2009-01,1451,
0,2,44,10,M,P1M,2009-02,1056.6,
0,2,44,10,M,P1M,2009-03,1386.9,
0,2,44,10,M,P1M,2009-04,1509.1,
0,2,44,10,M,P1M,2009-05,1519.4,
0,2,44,10,M,P1M,2009-06,1500.5,
0,2,44,10,M,P1M,2009-07,1570.7,
0,2,44,10,M,P1M,2009-08,1341.5,
0,2,44,10,M,P1M,2009-09,1399.9,
0,2,44,10,M,P1M,2009-10,1534.3,
0,2,44,10,M,P1M,2009-11,1736.6,
0,2,44,10,M,P1M,2009-12,2795.1,
0,2,44,10,M,P1M,2010-01,1469.1,
0,2,44,10,M,P1M,2010-02,1111.9,
0,2,44,10,M,P1M,2010-03,1379.9,
0,2,44,10,M,P1M,2010-04,1389.7,
0,2,44,10,M,P1M,2010-05,1427.2,
0,2,44,10,M,P1M,2010-06,1551.4,
0,2,44,10,M,P1M,2010-07,1581,
0,2,44,10,M,P1M,2010-08,1324,
0,2,44,10,M,P1M,2010-09,1422,
0,2,44,10,M,P1M,2010-10,1464.9,
0,2,44,10,M,P1M,2010-11,1705.5,
0,2,44,10,M,P1M,2010-12,2752.4,
0,2,44,10,M,P1M,2011-01,1412.6,
0,2,44,10,M,P1M,2011-02,1117.5,
0,2,44,10,M,P1M,2011-03,1321.6,
0,2,44,10,M,P1M,2011-04,1472.6,
0,2,44,10,M,P1M,2011-05,1408.9,
0,2,44,10,M,P1M,2011-06,1471.9,
0,2,44,10,M,P1M,2011-07,1532.5,
0,2,44,10,M,P1M,2011-08,1293.5,
0,2,44,10,M,P1M,2011-09,1345.7,
0,2,44,10,M,P1M,2011-10,1404.7,
0,2,44,10,M,P1M,2011-11,1660,
0,2,44,10,M,P1M,2011-12,2730.5,
0,2,44,10,M,P1M,2012-01,1362.4,
0,2,44,10,M,P1M,2012-02,1131.7,
0,2,44,10,M,P1M,2012-03,1349.2,
0,2,44,10,M,P1M,2012-04,1391.2,
0,2,44,10,M,P1M,2012-05,1456.9,
0,2,44,10,M,P1M,2012-06,1616.4,
0,2,44,10,M,P1M,2012-07,1423.4,
0,2,44,10,M,P1M,2012-08,1359,
0,2,44,10,M,P1M,2012-09,1367.8,
0,2,44,10,M,P1M,2012-10,1442.6,
0,2,44,10,M,P1M,2012-11,1672.9,
0,2,44,10,M,P1M,2012-12,2753.3,
0,2,44,10,M,P1M,2013-01,1397.4,
0,2,44,10,M,P1M,2013-02,1113.6,
0,2,44,10,M,P1M,2013-03,1397.3,
0,2,44,10,M,P1M,2013-04,1339.1,
0,2,44,10,M,P1M,2013-05,1441.9,
0,2,44,10,M,P1M,2013-06,1537.4,
0,2,44,10,M,P1M,2013-07,1390.6,
0,2,44,10,M,P1M,2013-08,1337.2,
0,2,44,10,M,P1M,2013-09,1359.4,
0,2,44,10,M,P1M,2013-10,1463.3,
0,2,44,10,M,P1M,2013-11,1668.9,
0,2,44,10,M,P1M,2013-12,2725.5,
0,2,44,10,M,P1M,2014-01,1451,
0,2,44,10,M,P1M,2014-02,1064.9,
0,2,44,10,M,P1M,2014-03,1293.2,
0,2,44,10,M,P1M,2014-04,1442.9,
0,2,44,10,M,P1M,2014-05,1411.8,
0,2,44,10,M,P1M,2014-06,1461.6,
0,2,44,10,M,P1M,2014-07,1501.6,
0,2,44,10,M,P1M,2014-08,1254.2,
0,2,44,10,M,P1M,2014-09,1356.4,
0,2,44,10,M,P1M,2014-10,1478.7,
0,2,44,10,M,P1M,2014-11,1687.7,
0,2,44,10,M,P1M,2014-12,2756.9,
0,2,44,10,M,P1M,2015-01,1471.2,
0,2,44,10,M,P1M,2015-02,1053.8,
0,2,44,10,M,P1M,2015-03,1367.2,
0,2,44,10,M,P1M,2015-04,1442.2,
0,2,44,10,M,P1M,2015-05,1428.7,
0,2,44,10,M,P1M,2015-06,1480.9,
0,2,44,10,M,P1M,2015-07,1540.9,
0,2,44,10,M,P1M,2015-08,1331.9,
0,2,44,10,M,P1M,2015-09,1400.1,
0,2,44,10,M,P1M,2015-10,1566.3,
0,2,44,10,M,P1M,2015-11,1730.5,
0,2,44,10,M,P1M,2015-12,2913.6,
0,2,44,10,M,P1M,2016-01,1519.2,
0,2,44,10,M,P1M,2016-02,1155.8,
0,2,44,10,M,P1M,2016-03,1451.5,
0,2,44,10,M,P1M,2016-04,1451,
0,2,44,10,M,P1M,2016-05,1449.7,
0,2,44,10,M,P1M,2016-06,1596.1,
0,2,44,10,M,P1M,2016-07,1468.3,
0,2,44,10,M,P1M,2016-08,1293.9,
0,2,44,10,M,P1M,2016-09,1393.5,
0,2,44,10,M,P1M,2016-10,1497.4,
0,2,44,10,M,P1M,2016-11,1684.3,
0,2,44,10,M,P1M,2016-12,2850.4,
0,2,44,10,M,P1M,2017-01,1428.5,
0,2,44,10,M,P1M,2017-02,1092.4,
0,2,44,10,M,P1M,2017-03,1370.3,
0,2,44,10,M,P1M,2017-04,1522.6,
0,2,44,10,M,P1M,2017-05,1452.4,
0,2,44,10,M,P1M,2017-06,1557.2,
0,2,44,10,M,P1M,2017-07,1445.5,
0,2,44,10,M,P1M,2017-08,1303.1,
0,2,44,10,M,P1M,2017-09,1407.2,
0,2,44,10,M,P1M,2017-10,1518.3,
0,2,44,10,M,P1M,2017-11,1730.4,
0,2,44,10,M,P1M,2017-12,2822.6,
0,2,44,10,M,P1M,2018-01,1413.1,
0,2,44,10,M,P1M,2018-02,1099.4,
0,2,44,10,M,P1M,2018-03,1416.2,
0,2,44,10,M,P1M,2018-04,1402.7,
0,2,44,10,M,P1M,2018-05,1518,
0,2,44,10,M,P1M,2018-06,1587.2,
0,2,44,10,M,P1M,2018-07,1426.7,
0,2,44,10,M,P1M,2018-08,1343.6,
0,2,44,20,M,P1M,1982-04,480.2,
0,2,44,20,M,P1M,1982-05,489.4,
0,2,44,20,M,P1M,1982-06,479.4,
0,2,44,20,M,P1M,1982-07,476.8,
0,2,44,20,M,P1M,1982-08,515,
0,2,44,20,M,P1M,1982-09,484.8,
0,2,44,20,M,P1M,1982-10,482.3,
0,2,44,20,M,P1M,1982-11,488.4,
0,2,44,20,M,P1M,1982-12,478.6,
0,2,44,20,M,P1M,1983-01,470.1,
0,2,44,20,M,P1M,1983-02,502.9,
0,2,44,20,M,P1M,1983-03,502.9,
0,2,44,20,M,P1M,1983-04,537.3,
0,2,44,20,M,P1M,1983-05,493.3,
0,2,44,20,M,P1M,1983-06,505.1,
0,2,44,20,M,P1M,1983-07,506.8,
0,2,44,20,M,P1M,1983-08,515.8,
0,2,44,20,M,P1M,1983-09,508.1,
0,2,44,20,M,P1M,1983-10,526.1,
0,2,44,20,M,P1M,1983-11,520.1,
0,2,44,20,M,P1M,1983-12,515.1,
0,2,44,20,M,P1M,1984-01,509.5,
0,2,44,20,M,P1M,1984-02,530.3,
0,2,44,20,M,P1M,1984-03,534.9,
0,2,44,20,M,P1M,1984-04,541.4,
0,2,44,20,M,P1M,1984-05,547.3,
0,2,44,20,M,P1M,1984-06,545.7,
0,2,44,20,M,P1M,1984-07,593,
0,2,44,20,M,P1M,1984-08,558.2,
0,2,44,20,M,P1M,1984-09,578.9,
0,2,44,20,M,P1M,1984-10,576.2,
0,2,44,20,M,P1M,1984-11,578,
0,2,44,20,M,P1M,1984-12,580.4,
0,2,44,20,M,P1M,1985-01,596,
0,2,44,20,M,P1M,1985-02,606.7,
0,2,44,20,M,P1M,1985-03,604,
0,2,44,20,M,P1M,1985-04,624.3,
0,2,44,20,M,P1M,1985-05,655.6,
0,2,44,20,M,P1M,1985-06,632.7,
0,2,44,20,M,P1M,1985-07,636.1,
0,2,44,20,M,P1M,1985-08,638.8,
0,2,44,20,M,P1M,1985-09,645.8,
0,2,44,20,M,P1M,1985-10,648.6,
0,2,44,20,M,P1M,1985-11,643.9,
0,2,44,20,M,P1M,1985-12,651.4,
0,2,44,20,M,P1M,1986-01,663.7,
0,2,44,20,M,P1M,1986-02,647.4,
0,2,44,20,M,P1M,1986-03,624.9,
0,2,44,20,M,P1M,1986-04,643.5,
0,2,44,20,M,P1M,1986-05,705.7,
0,2,44,20,M,P1M,1986-06,632.1,
0,2,44,20,M,P1M,1986-07,689.9,
0,2,44,20,M,P1M,1986-08,687.5,
0,2,44,20,M,P1M,1986-09,705.5,
0,2,44,20,M,P1M,1986-10,684.5,
0,2,44,20,M,P1M,1986-11,669,
0,2,44,20,M,P1M,1986-12,715.1,
0,2,44,20,M,P1M,1987-01,705.5,
0,2,44,20,M,P1M,1987-02,702.2,
0,2,44,20,M,P1M,1987-03,711.5,
0,2,44,20,M,P1M,1987-04,707.6,
0,2,44,20,M,P1M,1987-05,709.7,
0,2,44,20,M,P1M,1987-06,722.8,
0,2,44,20,M,P1M,1987-07,760.6,
0,2,44,20,M,P1M,1987-08,723.1,
0,2,44,20,M,P1M,1987-09,713.4,
0,2,44,20,M,P1M,1987-10,720.3,
0,2,44,20,M,P1M,1987-11,719.4,
0,2,44,20,M,P1M,1987-12,738.8,
0,2,44,20,M,P1M,1988-01,758.2,
0,2,44,20,M,P1M,1988-02,738.8,
0,2,44,20,M,P1M,1988-03,748.5,
0,2,44,20,M,P1M,1988-04,765.9,
0,2,44,20,M,P1M,1988-05,764.1,
0,2,44,20,M,P1M,1988-06,756.8,
0,2,44,20,M,P1M,1988-07,752.1,
0,2,44,20,M,P1M,1988-08,753.3,
0,2,44,20,M,P1M,1988-09,764.8,
0,2,44,20,M,P1M,1988-10,783.6,
0,2,44,20,M,P1M,1988-11,794.9,
0,2,44,20,M,P1M,1988-12,790.6,
0,2,44,20,M,P1M,1989-01,779,
0,2,44,20,M,P1M,1989-02,761.4,
0,2,44,20,M,P1M,1989-03,787.9,
0,2,44,20,M,P1M,1989-04,780.3,
0,2,44,20,M,P1M,1989-05,773.7,
0,2,44,20,M,P1M,1989-06,808.3,
0,2,44,20,M,P1M,1989-07,806.1,
0,2,44,20,M,P1M,1989-08,815.4,
0,2,44,20,M,P1M,1989-09,809.6,
0,2,44,20,M,P1M,1989-10,806.3,
0,2,44,20,M,P1M,1989-11,828.8,
0,2,44,20,M,P1M,1989-12,818.4,
0,2,44,20,M,P1M,1990-01,816.9,
0,2,44,20,M,P1M,1990-02,810.3,
0,2,44,20,M,P1M,1990-03,821.7,
0,2,44,20,M,P1M,1990-04,820.3,
0,2,44,20,M,P1M,1990-05,811.5,
0,2,44,20,M,P1M,1990-06,853,
0,2,44,20,M,P1M,1990-07,817.3,
0,2,44,20,M,P1M,1990-08,845.5,
0,2,44,20,M,P1M,1990-09,824,
0,2,44,20,M,P1M,1990-10,814,
0,2,44,20,M,P1M,1990-11,827.3,
0,2,44,20,M,P1M,1990-12,826.3,
0,2,44,20,M,P1M,1991-01,817.3,
0,2,44,20,M,P1M,1991-02,834.6,
0,2,44,20,M,P1M,1991-03,821.9,
0,2,44,20,M,P1M,1991-04,837.9,
0,2,44,20,M,P1M,1991-05,816.8,
0,2,44,20,M,P1M,1991-06,782.1,
0,2,44,20,M,P1M,1991-07,894.7,
0,2,44,20,M,P1M,1991-08,843.9,
0,2,44,20,M,P1M,1991-09,846.5,
0,2,44,20,M,P1M,1991-10,862.2,
0,2,44,20,M,P1M,1991-11,842.1,
0,2,44,20,M,P1M,1991-12,864.9,
0,2,44,20,M,P1M,1992-01,866.3,
0,2,44,20,M,P1M,1992-02,871.2,
0,2,44,20,M,P1M,1992-03,853.7,
0,2,44,20,M,P1M,1992-04,870.5,
0,2,44,20,M,P1M,1992-05,885,
0,2,44,20,M,P1M,1992-06,874.2,
0,2,44,20,M,P1M,1992-07,861.4,
0,2,44,20,M,P1M,1992-08,850.7,
0,2,44,20,M,P1M,1992-09,884.1,
0,2,44,20,M,P1M,1992-10,887.2,
0,2,44,20,M,P1M,1992-11,906.6,
0,2,44,20,M,P1M,1992-12,852.3,
0,2,44,20,M,P1M,1993-01,910,
0,2,44,20,M,P1M,1993-02,886.1,
0,2,44,20,M,P1M,1993-03,898.1,
0,2,44,20,M,P1M,1993-04,888.7,
0,2,44,20,M,P1M,1993-05,911.6,
0,2,44,20,M,P1M,1993-06,930.8,
0,2,44,20,M,P1M,1993-07,830.6,
0,2,44,20,M,P1M,1993-08,872.6,
0,2,44,20,M,P1M,1993-09,891.5,
0,2,44,20,M,P1M,1993-10,900.7,
0,2,44,20,M,P1M,1993-11,900.2,
0,2,44,20,M,P1M,1993-12,884.1,
0,2,44,20,M,P1M,1994-01,885.3,
0,2,44,20,M,P1M,1994-02,916.8,
0,2,44,20,M,P1M,1994-03,927.9,
0,2,44,20,M,P1M,1994-04,904.7,
0,2,44,20,M,P1M,1994-05,934.8,
0,2,44,20,M,P1M,1994-06,938.8,
0,2,44,20,M,P1M,1994-07,863.6,
0,2,44,20,M,P1M,1994-08,935,
0,2,44,20,M,P1M,1994-09,953.3,
0,2,44,20,M,P1M,1994-10,949.5,
0,2,44,20,M,P1M,1994-11,918.7,
0,2,44,20,M,P1M,1994-12,924.7,
0,2,44,20,M,P1M,1995-01,908.8,
0,2,44,20,M,P1M,1995-02,945.1,
0,2,44,20,M,P1M,1995-03,946,
0,2,44,20,M,P1M,1995-04,965,
0,2,44,20,M,P1M,1995-05,944,
0,2,44,20,M,P1M,1995-06,955.6,
0,2,44,20,M,P1M,1995-07,953.6,
0,2,44,20,M,P1M,1995-08,985.9,
0,2,44,20,M,P1M,1995-09,930.5,
0,2,44,20,M,P1M,1995-10,962.8,
0,2,44,20,M,P1M,1995-11,950.6,
0,2,44,20,M,P1M,1995-12,976.9,
0,2,44,20,M,P1M,1996-01,985.7,
0,2,44,20,M,P1M,1996-02,965.5,
0,2,44,20,M,P1M,1996-03,960.3,
0,2,44,20,M,P1M,1996-04,970.1,
0,2,44,20,M,P1M,1996-05,969,
0,2,44,20,M,P1M,1996-06,977,
0,2,44,20,M,P1M,1996-07,973.8,
0,2,44,20,M,P1M,1996-08,971.2,
0,2,44,20,M,P1M,1996-09,948.3,
0,2,44,20,M,P1M,1996-10,938.3,
0,2,44,20,M,P1M,1996-11,973.2,
0,2,44,20,M,P1M,1996-12,982.2,
0,2,44,20,M,P1M,1997-01,972.4,
0,2,44,20,M,P1M,1997-02,1014.8,
0,2,44,20,M,P1M,1997-03,980.1,
0,2,44,20,M,P1M,1997-04,943.6,
0,2,44,20,M,P1M,1997-05,983.3,
0,2,44,20,M,P1M,1997-06,940.5,
0,2,44,20,M,P1M,1997-07,1001,
0,2,44,20,M,P1M,1997-08,979.9,
0,2,44,20,M,P1M,1997-09,1018,
0,2,44,20,M,P1M,1997-10,997.9,
0,2,44,20,M,P1M,1997-11,995.7,
0,2,44,20,M,P1M,1997-12,989.2,
0,2,44,20,M,P1M,1998-01,1026.7,
0,2,44,20,M,P1M,1998-02,1002.5,
0,2,44,20,M,P1M,1998-03,992.4,
0,2,44,20,M,P1M,1998-04,1022.3,
0,2,44,20,M,P1M,1998-05,1002.6,
0,2,44,20,M,P1M,1998-06,954.8,
0,2,44,20,M,P1M,1998-07,1078.8,
0,2,44,20,M,P1M,1998-08,1014.5,
0,2,44,20,M,P1M,1998-09,1019.8,
0,2,44,20,M,P1M,1998-10,1014.8,
0,2,44,20,M,P1M,1998-11,1039.9,
0,2,44,20,M,P1M,1998-12,1013.7,
0,2,44,20,M,P1M,1999-01,1093.2,
0,2,44,20,M,P1M,1999-02,1036,
0,2,44,20,M,P1M,1999-03,1054.4,
0,2,44,20,M,P1M,1999-04,1024.8,
0,2,44,20,M,P1M,1999-05,1042.7,
0,2,44,20,M,P1M,1999-06,1020,
0,2,44,20,M,P1M,1999-07,1054.7,
0,2,44,20,M,P1M,1999-08,1074.3,
0,2,44,20,M,P1M,1999-09,1072,
0,2,44,20,M,P1M,1999-10,1075.5,
0,2,44,20,M,P1M,1999-11,1072.1,
0,2,44,20,M,P1M,1999-12,1070.7,
0,2,44,20,M,P1M,2000-01,1070.7,
0,2,44,20,M,P1M,2000-02,1081.1,
0,2,44,20,M,P1M,2000-03,1054.9,
0,2,44,20,M,P1M,2000-04,1091.7,
0,2,44,20,M,P1M,2000-05,1096.7,
0,2,44,20,M,P1M,2000-06,1311.3,
0,2,44,20,M,P1M,2000-07,885.2,
0,2,44,20,M,P1M,2000-08,1160.5,
0,2,44,20,M,P1M,2000-09,1133.9,
0,2,44,20,M,P1M,2000-10,1116.3,
0,2,44,20,M,P1M,2000-11,1079.1,
0,2,44,20,M,P1M,2000-12,1138.8,
0,2,44,20,M,P1M,2001-01,1132.5,
0,2,44,20,M,P1M,2001-02,1144,
0,2,44,20,M,P1M,2001-03,1162.4,
0,2,44,20,M,P1M,2001-04,1131,
0,2,44,20,M,P1M,2001-05,1156.6,
0,2,44,20,M,P1M,2001-06,1144.6,
0,2,44,20,M,P1M,2001-07,1150,
0,2,44,20,M,P1M,2001-08,1107.1,
0,2,44,20,M,P1M,2001-09,1115.5,
0,2,44,20,M,P1M,2001-10,1163.3,
0,2,44,20,M,P1M,2001-11,1176.1,
0,2,44,20,M,P1M,2001-12,1193.6,
0,2,44,20,M,P1M,2002-01,1173.1,
0,2,44,20,M,P1M,2002-02,1178.4,
0,2,44,20,M,P1M,2002-03,1183.6,
0,2,44,20,M,P1M,2002-04,1189.8,
0,2,44,20,M,P1M,2002-05,1239.8,
0,2,44,20,M,P1M,2002-06,1165.9,
0,2,44,20,M,P1M,2002-07,1199.8,
0,2,44,20,M,P1M,2002-08,1190.5,
0,2,44,20,M,P1M,2002-09,1209.7,
0,2,44,20,M,P1M,2002-10,1219.9,
0,2,44,20,M,P1M,2002-11,1303.2,
0,2,44,20,M,P1M,2002-12,1265.5,
0,2,44,20,M,P1M,2003-01,1256,
0,2,44,20,M,P1M,2003-02,1255.1,
0,2,44,20,M,P1M,2003-03,1280.7,
0,2,44,20,M,P1M,2003-04,1295.9,
0,2,44,20,M,P1M,2003-05,1279.2,
0,2,44,20,M,P1M,2003-06,1282.4,
0,2,44,20,M,P1M,2003-07,1279,
0,2,44,20,M,P1M,2003-08,1295.6,
0,2,44,20,M,P1M,2003-09,1311.7,
0,2,44,20,M,P1M,2003-10,1336.4,
0,2,44,20,M,P1M,2003-11,1342.8,
0,2,44,20,M,P1M,2003-12,1306.7,
0,2,44,20,M,P1M,2004-01,1324.1,
0,2,44,20,M,P1M,2004-02,1338.3,
0,2,44,20,M,P1M,2004-03,1327,
0,2,44,20,M,P1M,2004-04,1353.8,
0,2,44,20,M,P1M,2004-05,1371.4,
0,2,44,20,M,P1M,2004-06,1383,
0,2,44,20,M,P1M,2004-07,1395.4,
0,2,44,20,M,P1M,2004-08,1389.5,
0,2,44,20,M,P1M,2004-09,1409,
0,2,44,20,M,P1M,2004-10,1393,
0,2,44,20,M,P1M,2004-11,1378,
0,2,44,20,M,P1M,2004-12,1342.2,
0,2,44,20,M,P1M,2005-01,1417.7,
0,2,44,20,M,P1M,2005-02,1427.6,
0,2,44,20,M,P1M,2005-03,1433.6,
0,2,44,20,M,P1M,2005-04,1265.1,
0,2,44,20,M,P1M,2005-05,1385.9,
0,2,44,20,M,P1M,2005-06,1420.6,
0,2,44,20,M,P1M,2005-07,1401.2,
0,2,44,20,M,P1M,2005-08,1409.8,
0,2,44,20,M,P1M,2005-09,1388.7,
0,2,44,20,M,P1M,2005-10,1356.6,
0,2,44,20,M,P1M,2005-11,1364.4,
0,2,44,20,M,P1M,2005-12,1355.6,
0,2,44,20,M,P1M,2006-01,1370.3,
0,2,44,20,M,P1M,2006-02,1425,
0,2,44,20,M,P1M,2006-03,1382.6,
0,2,44,20,M,P1M,2006-04,1429.4,
0,2,44,20,M,P1M,2006-05,1376.5,
0,2,44,20,M,P1M,2006-06,1411.7,
0,2,44,20,M,P1M,2006-07,1404.4,
0,2,44,20,M,P1M,2006-08,1404.5,
0,2,44,20,M,P1M,2006-09,1341.1,
0,2,44,20,M,P1M,2006-10,1422.4,
0,2,44,20,M,P1M,2006-11,1430.7,
0,2,44,20,M,P1M,2006-12,1442.3,
0,2,44,20,M,P1M,2007-01,1433.2,
0,2,44,20,M,P1M,2007-02,1447.8,
0,2,44,20,M,P1M,2007-03,1517.6,
0,2,44,20,M,P1M,2007-04,1433.8,
0,2,44,20,M,P1M,2007-05,1460.1,
0,2,44,20,M,P1M,2007-06,1480.9,
0,2,44,20,M,P1M,2007-07,1471.1,
0,2,44,20,M,P1M,2007-08,1488.5,
0,2,44,20,M,P1M,2007-09,1497.4,
0,2,44,20,M,P1M,2007-10,1507.4,
0,2,44,20,M,P1M,2007-11,1514.9,
0,2,44,20,M,P1M,2007-12,1526.2,
0,2,44,20,M,P1M,2008-01,1539,
0,2,44,20,M,P1M,2008-02,1537,
0,2,44,20,M,P1M,2008-03,1514.4,
0,2,44,20,M,P1M,2008-04,1552,
0,2,44,20,M,P1M,2008-05,1517.3,
0,2,44,20,M,P1M,2008-06,1429.9,
0,2,44,20,M,P1M,2008-07,1543.4,
0,2,44,20,M,P1M,2008-08,1469.6,
0,2,44,20,M,P1M,2008-09,1534.1,
0,2,44,20,M,P1M,2008-10,1501.3,
0,2,44,20,M,P1M,2008-11,1491.1,
0,2,44,20,M,P1M,2008-12,1616.1,
0,2,44,20,M,P1M,2009-01,1583.6,
0,2,44,20,M,P1M,2009-02,1471.3,
0,2,44,20,M,P1M,2009-03,1626.8,
0,2,44,20,M,P1M,2009-04,1612.3,
0,2,44,20,M,P1M,2009-05,1630.8,
0,2,44,20,M,P1M,2009-06,1528.8,
0,2,44,20,M,P1M,2009-07,1541.6,
0,2,44,20,M,P1M,2009-08,1558.8,
0,2,44,20,M,P1M,2009-09,1526.9,
0,2,44,20,M,P1M,2009-10,1581.7,
0,2,44,20,M,P1M,2009-11,1586.5,
0,2,44,20,M,P1M,2009-12,1535.6,
0,2,44,20,M,P1M,2010-01,1603.2,
0,2,44,20,M,P1M,2010-02,1551.4,
0,2,44,20,M,P1M,2010-03,1565.5,
0,2,44,20,M,P1M,2010-04,1526.7,
0,2,44,20,M,P1M,2010-05,1534,
0,2,44,20,M,P1M,2010-06,1555,
0,2,44,20,M,P1M,2010-07,1552,
0,2,44,20,M,P1M,2010-08,1554.8,
0,2,44,20,M,P1M,2010-09,1551.6,
0,2,44,20,M,P1M,2010-10,1524.8,
0,2,44,20,M,P1M,2010-11,1555.6,
0,2,44,20,M,P1M,2010-12,1516.7,
0,2,44,20,M,P1M,2011-01,1544.7,
0,2,44,20,M,P1M,2011-02,1562.3,
0,2,44,20,M,P1M,2011-03,1507.5,
0,2,44,20,M,P1M,2011-04,1568.9,
0,2,44,20,M,P1M,2011-05,1528.6,
0,2,44,20,M,P1M,2011-06,1471.1,
0,2,44,20,M,P1M,2011-07,1522,
0,2,44,20,M,P1M,2011-08,1500.5,
0,2,44,20,M,P1M,2011-09,1487.4,
0,2,44,20,M,P1M,2011-10,1478.4,
0,2,44,20,M,P1M,2011-11,1492.8,
0,2,44,20,M,P1M,2011-12,1498.2,
0,2,44,20,M,P1M,2012-01,1497.9,
0,2,44,20,M,P1M,2012-02,1516.5,
0,2,44,20,M,P1M,2012-03,1525.7,
0,2,44,20,M,P1M,2012-04,1514.2,
0,2,44,20,M,P1M,2012-05,1546.2,
0,2,44,20,M,P1M,2012-06,1614.4,
0,2,44,20,M,P1M,2012-07,1459.3,
0,2,44,20,M,P1M,2012-08,1539.9,
0,2,44,20,M,P1M,2012-09,1523,
0,2,44,20,M,P1M,2012-10,1518.9,
0,2,44,20,M,P1M,2012-11,1515.7,
0,2,44,20,M,P1M,2012-12,1525.3,
0,2,44,20,M,P1M,2013-01,1492.7,
0,2,44,20,M,P1M,2013-02,1563.1,
0,2,44,20,M,P1M,2013-03,1533.9,
0,2,44,20,M,P1M,2013-04,1502.5,
0,2,44,20,M,P1M,2013-05,1521.5,
0,2,44,20,M,P1M,2013-06,1538.3,
0,2,44,20,M,P1M,2013-07,1425.7,
0,2,44,20,M,P1M,2013-08,1510.5,
0,2,44,20,M,P1M,2013-09,1556.9,
0,2,44,20,M,P1M,2013-10,1518.9,
0,2,44,20,M,P1M,2013-11,1506,
0,2,44,20,M,P1M,2013-12,1521.9,
0,2,44,20,M,P1M,2014-01,1529.8,
0,2,44,20,M,P1M,2014-02,1499.3,
0,2,44,20,M,P1M,2014-03,1478,
0,2,44,20,M,P1M,2014-04,1533.5,
0,2,44,20,M,P1M,2014-05,1494,
0,2,44,20,M,P1M,2014-06,1486,
0,2,44,20,M,P1M,2014-07,1538.6,
0,2,44,20,M,P1M,2014-08,1473.2,
0,2,44,20,M,P1M,2014-09,1520.5,
0,2,44,20,M,P1M,2014-10,1511.5,
0,2,44,20,M,P1M,2014-11,1526.4,
0,2,44,20,M,P1M,2014-12,1525.4,
0,2,44,20,M,P1M,2015-01,1547.7,
0,2,44,20,M,P1M,2015-02,1488,
0,2,44,20,M,P1M,2015-03,1562.9,
0,2,44,20,M,P1M,2015-04,1528.8,
0,2,44,20,M,P1M,2015-05,1516.5,
0,2,44,20,M,P1M,2015-06,1516,
0,2,44,20,M,P1M,2015-07,1583.9,
0,2,44,20,M,P1M,2015-08,1588.2,
0,2,44,20,M,P1M,2015-09,1540.8,
0,2,44,20,M,P1M,2015-10,1593,
0,2,44,20,M,P1M,2015-11,1592.3,
0,2,44,20,M,P1M,2015-12,1589.8,
0,2,44,20,M,P1M,2016-01,1602.3,
0,2,44,20,M,P1M,2016-02,1594.8,
0,2,44,20,M,P1M,2016-03,1583.3,
0,2,44,20,M,P1M,2016-04,1585.1,
0,2,44,20,M,P1M,2016-05,1572,
0,2,44,20,M,P1M,2016-06,1575,
0,2,44,20,M,P1M,2016-07,1533.2,
0,2,44,20,M,P1M,2016-08,1549.8,
0,2,44,20,M,P1M,2016-09,1540.3,
0,2,44,20,M,P1M,2016-10,1535.1,
0,2,44,20,M,P1M,2016-11,1533.8,
0,2,44,20,M,P1M,2016-12,1546,
0,2,44,20,M,P1M,2017-01,1547.3,
0,2,44,20,M,P1M,2017-02,1545.3,
0,2,44,20,M,P1M,2017-03,1540.1,
0,2,44,20,M,P1M,2017-04,1599.5,
0,2,44,20,M,P1M,2017-05,1560,
0,2,44,20,M,P1M,2017-06,1544.2,
0,2,44,20,M,P1M,2017-07,1534.6,
0,2,44,20,M,P1M,2017-08,1526.7,
0,2,44,20,M,P1M,2017-09,1565.2,
0,2,44,20,M,P1M,2017-10,1572.5,
0,2,44,20,M,P1M,2017-11,1550.7,
0,2,44,20,M,P1M,2017-12,1539.2,
0,2,44,20,M,P1M,2018-01,1527.4,
0,2,44,20,M,P1M,2018-02,1553.3,
0,2,44,20,M,P1M,2018-03,1546.5,
0,2,44,20,M,P1M,2018-04,1542.2,
0,2,44,20,M,P1M,2018-05,1594.8,
0,2,44,20,M,P1M,2018-06,1573.5,
0,2,44,20,M,P1M,2018-07,1544.4,
0,2,44,20,M,P1M,2018-08,1557.8,
0,2,44,30,M,P1M,1982-04,482.8,
0,2,44,30,M,P1M,1982-05,484.5,
0,2,44,30,M,P1M,1982-06,486.6,
0,2,44,30,M,P1M,1982-07,488.7,
0,2,44,30,M,P1M,1982-08,489.8,
0,2,44,30,M,P1M,1982-09,488.7,
0,2,44,30,M,P1M,1982-10,485.5,
0,2,44,30,M,P1M,1982-11,483.2,
0,2,44,30,M,P1M,1982-12,484.1,
0,2,44,30,M,P1M,1983-01,488.6,
0,2,44,30,M,P1M,1983-02,495.7,
0,2,44,30,M,P1M,1983-03,503,
0,2,44,30,M,P1M,1983-04,507.7,
